"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME"
"335","230703_at",1.26912565031454,7.95525438269302,3.34982619888189,0.00260093028228901,0.00855569171805596,-1.84681305816465,NA,NA,NA
"336","205239_at",1.81769689143779,7.38582193779737,3.340925520303,0.002658735993981,0.00871716719338032,-1.8674946328458,"AREG","374","amphiregulin"
"337","242926_at",1.38909089701175,5.6222396724181,3.33450758693384,0.00270118815030629,0.00882741225590291,-1.8823950768515,NA,NA,NA
"338","202688_at",-1.25900872838323,10.7956372122781,-3.32536583492511,0.00276279330563974,0.00897956688186462,-1.90360154142902,"TNFSF10","8743","TNF superfamily member 10"
"339","204115_at",-1.16383281825332,10.3941095260088,-3.32493842958045,0.0027657065996143,0.00897956688186462,-1.90459249414376,"GNG11","2791","G protein subunit gamma 11"
"340","222793_at",-1.16190450895742,8.22151123052784,-3.32320281298581,0.00277756757322467,0.00898889182273355,-1.9086161009047,"RIGI","23586","RNA sensor RIG-I"
"341","211333_s_at",-1.20096431372637,6.76812540123318,-3.29186106268152,0.0030004236985463,0.00967878612434291,-1.98114187168869,"FASLG","356","Fas ligand"
"342","236899_at",1.13377135441157,7.14601728879816,3.28199572925757,0.00307408369558495,0.00988451349062686,-2.00391791386102,NA,NA,NA
"343","209795_at",1.13549475568922,10.9450806707868,3.27633431233428,0.00311714161215733,0.00999083850050426,-2.01697685030544,"CD69","969","CD69 molecule"
"344","223669_at",-1.130243317259,5.7454762178496,-3.26418756079214,0.00321150029968233,0.0102478601393285,-2.04496656539703,"HEMGN","55363","hemogen"
"345","1562442_a_at",1.23410469934033,7.83409596006178,3.26338537817059,0.00321782808374915,0.0102478601393285,-2.04681364826775,"SSBP1","6742","single stranded DNA binding..."
"346","239655_at",1.51301021410229,7.71680469651117,3.2603219027682,0.00324210447277054,0.0102760849600742,-2.05386593452844,NA,NA,NA
"347","220785_at",2.39846191315281,8.08126826011731,3.25967632648111,0.00324724284738346,0.0102760849600742,-2.05535176518443,"UTS2","10911","urotensin 2"
"348","202018_s_at",-1.61602535271376,6.72458807337423,-3.24858747582272,0.00333674106758206,0.0104889041871569,-2.08085587104114,"LTF","4057","lactotransferrin"
"349","226103_at",-1.24574007411236,6.91792078568467,-3.24774387674892,0.00334364644626335,0.0104889041871569,-2.08279476966364,"NEXN","91624","nexilin F-actin binding pro..."
"350","201742_x_at",-1.12485908067592,9.55826202174038,-3.24746156344152,0.00334596043570305,0.0104889041871569,-2.08344358559419,"SRSF1","6426","serine and arginine rich sp..."
"351","212667_at",-1.13417003664256,6.19824810118573,-3.23761990976854,0.00342760155077096,0.0107112548461592,-2.10604823931303,"SPARC","6678","secreted protein acidic and..."
"352","202437_s_at",-1.15403312286155,9.29224273154856,-3.23071189609637,0.00348605200187012,0.0108341061198837,-2.12189898379515,"CYP1B1","1545","cytochrome P450 family 1 su..."
"353","212077_at",-1.3174323140824,6.62377809106698,-3.23019664405064,0.00349045002767472,0.0108341061198837,-2.12308072681414,"CALD1","800","caldesmon 1"
"354","215101_s_at",-1.28148452863616,6.61919609900606,-3.22914813849693,0.00349941627672242,0.0108341061198837,-2.12548527372182,"CXCL5","6374","C-X-C motif chemokine ligand 5"
"355","240038_at",1.24404197324994,7.96667352414513,3.22323554871483,0.00355039511247688,0.0109580096064101,-2.13903898370643,NA,NA,NA
"356","239757_at",1.56274034068296,10.3392471707575,3.22017102473642,0.00357709890195834,0.0110064581598718,-2.14606012717613,"ZFAND6","54469","zinc finger AN1-type contai..."
"357","234649_at",1.27025596404845,7.71385782019655,3.19263733535871,0.00382587295656387,0.0117358066152266,-2.2090247391997,NA,NA,NA
"358","215284_at",1.60400600571722,6.61959053287515,3.18923042871367,0.00385779082562796,0.0117883877630757,-2.21680082108131,NA,NA,NA
"359","36711_at",1.12496554926424,9.13752593012438,3.18829585657531,0.00386659118628883,0.0117883877630757,-2.21893335297841,"MAFF","23764","MAF bZIP transcription fact..."
"360","224823_at",-1.21823591569743,8.25943852449751,-3.18027170039897,0.00394295044563983,0.0119846518104554,-2.2372327951201,"MYLK","4638","myosin light chain kinase"
"361","222529_at",1.31144339421445,8.94972482737645,3.16190034097417,0.00412328319380163,0.0124947975569746,-2.27905950574858,"SLC25A37","51312","solute carrier family 25 me..."
"362","244801_at",1.16230400756848,7.97836889888699,3.15945112304534,0.00414791627214665,0.0125314691001409,-2.28462830464314,"PSMB7","5695","proteasome 20S subunit beta 7"
"363","266_s_at",-1.19497529679163,7.12113489161703,-3.15797341021125,0.00416284684518018,0.0125386953168078,-2.28798733783363,"CD24","100133941","CD24 molecule"
"364","208180_s_at",-1.11138917085421,6.0569326070191,-3.15553721480205,0.00418757474828492,0.0125557137912892,-2.29352372756487,"H4C8","8365","H4 clustered histone 8"
"365","241438_at",1.16927114451606,7.57480656507758,3.15460505571567,0.00419707369706555,0.0125557137912892,-2.29564164973532,NA,NA,NA
"366","1565706_at",1.45745011826091,7.40292633059833,3.15371488525408,0.0042061641200819,0.0125557137912892,-2.29766393259881,NA,NA,NA
"367","236435_at",1.14354675418117,8.25864353737906,3.14890956310403,0.00425556413088001,0.0126653694371429,-2.3085765959302,NA,NA,NA
"368","243271_at",-1.20059961824253,8.319561755478,-3.14030904337074,0.00434537638015092,0.0128942919292312,-2.32809091781501,NA,NA,NA
"369","1569136_at",1.27032635552938,8.97163087046227,3.12236249567535,0.00453869130597507,0.0134280807869085,-2.36873998312845,"MGAT4A","11320","alpha-1,3-mannosyl-glycopro..."
"370","226603_at",-1.15348435570656,9.38053351894413,-3.11342515616618,0.0046380181386261,0.0136814694354752,-2.38894690264051,"SAMD9L","219285","sterile alpha motif domain ..."
"371","238900_at",2.27450797183031,4.77961688667867,3.10623269369869,0.00471946580619898,0.0138807817829382,-2.40519107855374,"HLA-DRB1","3123","major histocompatibility co..."
"372","238900_at",2.27450797183031,4.77961688667867,3.10623269369869,0.00471946580619898,0.0138807817829382,-2.40519107855374,"HLA-DRB3","3125","major histocompatibility co..."
"373","238900_at",2.27450797183031,4.77961688667867,3.10623269369869,0.00471946580619898,0.0138807817829382,-2.40519107855374,"HLA-DRB4","3126","major histocompatibility co..."
"374","238900_at",2.27450797183031,4.77961688667867,3.10623269369869,0.00471946580619898,0.0138807817829382,-2.40519107855374,"HLA-DRB5","3127","major histocompatibility co..."
"375","236422_at",-1.10033979277856,7.26890266778438,-3.06117555264179,0.0052617992690155,0.0154304963900748,-2.50658824667909,NA,NA,NA
"376","223670_s_at",-1.13922877176274,5.77602004261999,-3.05701104552827,0.00531483753731195,0.0155404606354151,-2.51592788769099,"HEMGN","55363","hemogen"
"377","236889_at",1.35882378732348,8.00477602120645,3.04983002530505,0.00540749856065331,0.0157653019261029,-2.5320195885432,NA,NA,NA
"378","242234_at",-1.16444554508237,7.7422527844083,-3.03857029689519,0.0055559112489888,0.0161509047935721,-2.55721778696215,"XAF1","54739","XIAP associated factor 1"
"379","233937_at",1.09813891423112,8.20120682458186,3.01761378387273,0.00584257742616024,0.0169350070323485,-2.60400691410731,"GGNBP2","79893","gametogenetin binding prote..."
"380","206676_at",-1.21773304729365,4.21301896513785,-3.01344209081603,0.00590130638328458,0.0170557987956202,-2.61330378303381,"CEACAM8","1088","CEA cell adhesion molecule 8"
"381","215024_at",1.05986497806764,8.57646234814132,3.00864982146797,0.00596946835448412,0.0172030788313664,-2.62397654962709,"CCZ1B","221960","CCZ1 homolog B, vacuolar pr..."
"382","215330_at",1.09094475239682,8.06564796280688,3.00088810572332,0.00608146465552388,0.0174754731480571,-2.64124634848239,NA,NA,NA
"383","226432_at",-1.04888846268446,7.80871641067098,-2.991504333881,0.00621954778923087,0.0178066995285782,-2.66209837825508,"ETNK1","55500","ethanolamine kinase 1"
"384","1555827_at",1.13924741200029,9.24468800137915,2.99064478104752,0.00623234483500237,0.0178066995285782,-2.66400694695178,"CCNL1","57018","cyclin L1"
"385","225239_at",1.07641114484229,12.041818790229,2.97814534974817,0.00642130150429986,0.0182943062800566,-2.69173278623158,"NEAT1","283131","nuclear paraspeckle assembl..."
"386","244700_at",1.25982121955375,7.64713063492044,2.9587126892592,0.00672596603736686,0.0191078580607013,-2.73473217515134,"SEC61B","10952","SEC61 translocon subunit beta"
"387","239888_at",-1.05396438450931,6.24409144872707,-2.95294066383337,0.00681908316582574,0.0193175160504978,-2.74747917563379,"UBQLN2","29978","ubiquilin 2"
"388","1562283_at",1.2989816237632,5.37756250092161,2.92976639095442,0.00720545757447976,0.0203438265840628,-2.79854086035689,NA,NA,NA
"389","220521_s_at",1.04888627385273,7.37412518875832,2.9287974247889,0.0072220584373423,0.0203438265840628,-2.8006717611033,"ATG16L1","55054","autophagy related 16 like 1"
"390","229778_at",-1.32487363575852,6.45959504000206,-2.91660096806482,0.00743415275079184,0.0208824515471681,-2.82746519579098,"SPX","80763","spexin hormone"
"391","206204_at",-1.04314097754615,4.48381030490595,-2.89227652874232,0.00787497193759042,0.0220587449232225,-2.88074309562616,"GRB14","2888","growth factor receptor boun..."
"392","241018_at",1.03971610631332,7.18218270673916,2.89031376140748,0.00791160521602336,0.0220994559106798,-2.88503285408369,"TMEM59","9528","transmembrane protein 59"
"393","216379_x_at",-1.0238536545039,8.57226378534042,-2.87720414304166,0.00816046793733699,0.0227184856047174,-2.91364884057178,"CD24","100133941","CD24 molecule"
"394","207229_at",-1.13436688064596,6.05443527347788,-2.87626103855088,0.00817865481769828,0.0227184856047174,-2.9157050502274,"KLRA1P","10748","killer cell lectin like rec..."
"395","212651_at",-1.09201795062486,6.40084249399701,-2.87458368401293,0.00821109613965672,0.0227200978814095,-2.91936130715929,"RHOBTB1","9886","Rho related BTB domain cont..."
"396","1564164_at",1.06958833934278,7.5982842983169,2.87388344387112,0.00822467543307022,0.0227200978814095,-2.92088736812442,"DENND1B","163486","DENN domain containing 1B"
"397","39402_at",-1.21569680589951,8.62618543725842,-2.86886281857329,0.00832266328672316,0.0229274470708627,-2.93182373325317,"IL1B","3553","interleukin 1 beta"
"398","209774_x_at",1.56247691800427,7.79935573766079,2.85974290951872,0.00850349755177239,0.023341653617144,-2.95166571604298,"CXCL2","2920","C-X-C motif chemokine ligand 2"
"399","233406_at",1.02379717402956,7.17797799713593,2.85893460706319,0.00851970357025754,0.023341653617144,-2.95342283515227,NA,NA,NA
"400","205067_at",-1.17816459769455,8.76911284649763,-2.85503171891047,0.00859836739662161,0.0234928070945946,-2.96190366668862,"IL1B","3553","interleukin 1 beta"
"401","201242_s_at",1.12468129154273,6.98218027975021,2.84204861441332,0.00886503086837316,0.0241470098411998,-2.99007454845273,"ATP1B1","481","ATPase Na+/K+ transporting ..."
"402","204794_at",1.1269455738714,9.82058134995509,2.84103867417998,0.00888609962156151,0.0241470098411998,-2.99226327824366,"DUSP2","1844","dual specificity phosphatase 2"
"403","242904_x_at",1.49747447773981,8.80999670547124,2.83418288640349,0.00903038001146362,0.024472574556812,-3.00711089395258,NA,NA,NA
"404","230333_at",1.04942187012082,10.1724091943054,2.82983412709362,0.00912304712672071,0.0246568841262722,-3.01651981608938,NA,NA,NA
"405","236752_at",1.05851617669438,7.51093364089329,2.82132818308631,0.00930690839766158,0.0250860064626997,-3.03490240864716,NA,NA,NA
"406","235009_at",1.03314726247594,8.03689674535671,2.81724248967782,0.00939646510284834,0.0252593147926031,-3.04372238223863,"BOD1L1","259282","biorientation of chromosome..."
"407","209184_s_at",1.01232955171627,9.96104223646519,2.80826631709173,0.00959609115057184,0.0257267859264661,-3.06307718615655,"IRS2","8660","insulin receptor substrate 2"
"408","239504_at",1.18115129077562,6.7223481837197,2.8017750167014,0.00974294708457932,0.0260506606539554,-3.07705466971298,NA,NA,NA
"409","242903_at",1.52213461419501,8.84865096835185,2.79392703434076,0.00992333374037203,0.0264622233076587,-3.09393165756531,"IFNGR1","3459","interferon gamma receptor 1"
"410","208601_s_at",-1.13434852433328,8.94086323845861,-2.78861862892015,0.0100471326419754,0.0267210974520622,-3.10533373061586,"TUBB1","81027","tubulin beta 1 class VI"
"411","204180_s_at",1.03156583475661,8.13698333576179,2.78062023376457,0.0102364244154358,0.027152319404339,-3.12249289893941,"ZBTB43","23099","zinc finger and BTB domain ..."
"412","236696_at",1.46326153352347,7.42460102982866,2.77892889999698,0.0102768809983972,0.0271875158687756,-3.12611814635721,"U2SURP","23350","U2 snRNP associated SURP do..."
"413","232264_at",1.36915719146202,7.86635920793381,2.77697337042699,0.010323845318608,0.0272396974105751,-3.13030827460031,NA,NA,NA
"414","215123_at",1.33979661825223,8.25638398370453,2.762369101956,0.0106810445260546,0.0281080119106699,-3.16155316603761,"NPIPB3","23117","nuclear pore complex intera..."
"415","215123_at",1.33979661825223,8.25638398370453,2.762369101956,0.0106810445260546,0.0281080119106699,-3.16155316603761,"NPIPB4","440345","nuclear pore complex intera..."
"416","215123_at",1.33979661825223,8.25638398370453,2.762369101956,0.0106810445260546,0.0281080119106699,-3.16155316603761,"NPIPA3","642778","nuclear pore complex intera..."
"417","215123_at",1.33979661825223,8.25638398370453,2.762369101956,0.0106810445260546,0.0281080119106699,-3.16155316603761,"NPIPA2","642799","nuclear pore complex intera..."
"418","215123_at",1.33979661825223,8.25638398370453,2.762369101956,0.0106810445260546,0.0281080119106699,-3.16155316603761,"NPIPB11","728888","nuclear pore complex intera..."
"419","215123_at",1.33979661825223,8.25638398370453,2.762369101956,0.0106810445260546,0.0281080119106699,-3.16155316603761,"NPIPB5","100132247","nuclear pore complex intera..."
"420","237459_at",1.01790143188041,8.00060065551864,2.75967305310288,0.0107482481575696,0.0282106250854846,-3.16731193086289,NA,NA,NA
"421","201109_s_at",1.12613288304904,8.61703161754787,2.75380106017921,0.0108960003201252,0.0285235610474481,-3.17984447703737,"THBS1","7057","thrombospondin 1"
"422","234599_at",1.02387945349227,7.43602183058633,2.74727691169263,0.0110624072686402,0.028883569892011,-3.19375271685191,NA,NA,NA
"423","238970_at",1.09987040391206,7.79011495545923,2.74604698231354,0.0110940453923598,0.0288907432092702,-3.19637277560756,NA,NA,NA
"424","227180_at",-1.01870989486574,7.75007838372006,-2.73260925692663,0.0114453109934538,0.0297280805024774,-3.22495871531149,"ELOVL7","79993","ELOVL fatty acid elongase 7"
"425","232055_at",1.01405451031663,8.38071531506145,2.72427620849954,0.0116683726528034,0.0302289446963818,-3.24264870419827,"SFXN1","94081","sideroflexin 1"
"426","222413_s_at",1.03295246678714,9.4972547074582,2.70406644035752,0.0122264640242633,0.0315929302952541,-3.28543322201935,"KMT2C","58508","lysine methyltransferase 2C"
"427","231403_at",1.32707343913437,7.89869241752344,2.69037963791705,0.0126185733153208,0.0325220961735072,-3.31431247960935,"TRIO","7204","trio Rho guanine nucleotide..."
"428","242829_x_at",0.989722037542645,9.14027565858579,2.68183894087864,0.0128692060668742,0.033082791945692,-3.33229375301741,NA,NA,NA
"429","1563130_a_at",1.02396904253747,7.42320089342394,2.66557090560184,0.0133595804877591,0.0341790336017173,-3.36645882741509,NA,NA,NA
"430","236796_at",0.966687283709551,9.17467013263471,2.66542678304908,0.0133640021382714,0.0341790336017173,-3.36676100297053,NA,NA,NA
"431","239163_at",1.22690941216711,8.44477472765083,2.65994632507806,0.013533163261251,0.0345233756664567,-3.37824507844861,"UBE2B","7320","ubiquitin conjugating enzym..."
"432","206167_s_at",-1.01294735611146,7.64499879381229,-2.65703271470413,0.0136239106506352,0.0346664393145935,-3.38434521117238,"ARHGAP6","395","Rho GTPase activating prote..."
"433","215592_at",1.20756432790354,8.09904422243267,2.65449771131263,0.0137033295902974,0.0347800243408563,-3.38964971215287,NA,NA,NA
"434","212099_at",1.34150491147712,10.8863973368341,2.65229811176249,0.0137725920079619,0.0348673215391441,-3.39425014836213,"RHOB","388","ras homolog family member B"
"435","204533_at",-0.993000222610567,7.72246025776207,-2.64719786261013,0.013934455948027,0.0351880200707754,-3.40490926389849,"CXCL10","3627","C-X-C motif chemokine ligan..."
"436","232356_at",1.38513022239111,7.99895314783979,2.63543146136761,0.014314701211808,0.0360571818937229,-3.42945731151756,NA,NA,NA
"437","1556658_a_at",-0.956781454900039,8.67376012593643,-2.63394302587766,0.0143634879241148,0.0360891656384795,-3.43255833809538,NA,NA,NA
"438","205573_s_at",1.20799017737595,4.94459007076837,2.63028446201458,0.0144840673678344,0.0363009207213895,-3.44017654700032,"SNX7","51375","sorting nexin 7"
"439","222830_at",-0.96320071433194,6.4807660024824,-2.62673845439201,0.014601840395752,0.0365046009893799,-3.44755481784224,"GRHL1","29841","grainyhead like transcripti..."
"440","209369_at",-1.27514488499615,5.05868292007372,-2.61067538248733,0.0151466444450095,0.0377721806608716,-3.48090873560605,"ANXA3","306","annexin A3"
"441","229309_at",1.00943673701163,6.21474327980107,2.6051259087356,0.0153392373765319,0.0381573069067958,-3.49240546053995,"ADRB1","153","adrenoceptor beta 1"
"442","230494_at",1.02211950563853,9.59327856482654,2.59402891612286,0.015731233619837,0.0390353191559231,-3.51535391842466,"SLC20A1","6574","solute carrier family 20 me..."
"443","216834_at",1.07730801722682,8.87244073941248,2.59071234296206,0.0158501927154267,0.0392331502857097,-3.52220191399486,"RGS1","5996","regulator of G protein sign..."
"444","238320_at",1.32719120865087,8.20749570609226,2.57547338578664,0.0164076498807647,0.0404643573847805,-3.55360366766475,"NEAT1","283131","nuclear paraspeckle assembl..."
"445","1563502_at",0.949998726061603,6.25746623250096,2.5749120491746,0.0164285290982209,0.0404643573847805,-3.55475837593199,"ZDHHC2","51201","zinc finger DHHC-type palmi..."
"446","238439_at",-1.11378050730672,6.89378274436821,-2.57303837040914,0.0164984010065264,0.0405366118096471,-3.55861163262356,"ANKRD22","118932","ankyrin repeat domain 22"
"447","228674_s_at",1.09401055695394,9.60838337622673,2.56434731164681,0.0168261379965688,0.0412405343053158,-3.57646418069324,"EML4","27436","EMAP like 4"
"448","206548_at",-0.942676918368023,7.52622778412921,-2.559566470625,0.0170089972580423,0.0415867903619617,-3.58627001453483,NA,NA,NA
"449","209728_at",2.29053654989619,10.3521655034479,2.55508476410298,0.0171820937392441,0.0419075457054733,-3.59545283991742,"HLA-DRB4","3126","major histocompatibility co..."
"450","208054_at",-0.929990016724806,4.38649421726175,-2.54095962789764,0.0177384318830586,0.043159201661943,-3.62433442967748,"HERC4","26091","HECT and RLD domain contain..."
"451","202988_s_at",1.02152020794677,6.98334167865029,2.5353668007197,0.0179633070330418,0.0436002597889363,-3.63574465918888,"RGS1","5996","regulator of G protein sign..."
"452","243751_at",1.49619694855142,8.46025468789728,2.53422800681597,0.0180094189022148,0.0436063411675903,-3.6380662012662,"CHD2","1106","chromodomain helicase DNA b..."
"453","243361_at",1.3079272849614,6.74356394673899,2.52121811753813,0.0185440768662954,0.0447924561987812,-3.66454537481269,"SREK1","140890","splicing regulatory glutami..."
"454","243882_at",1.40705244629049,8.36517494696103,2.50955935992347,0.0190356926320962,0.045869138872521,-3.68820741696586,NA,NA,NA
"455","244508_at",1.1283295517708,6.81680439399882,2.50650159786218,0.0191666164767446,0.0460735972998667,-3.69440273206005,"SEPTIN7","989","septin 7"
"456","201110_s_at",1.23639985201495,9.23589965626124,2.50076355959906,0.0194145580805462,0.0465576932387199,-3.70601663606972,"THBS1","7057","thrombospondin 1"
"457","215666_at",1.96991546891914,6.32761634339825,2.49861706187323,0.0195080704299797,0.0466700249521045,-3.71035718948517,"HLA-DRB4","3126","major histocompatibility co..."
"458","230942_at",-0.935723701830254,8.89437212865066,-2.49488039066699,0.0196718554422874,0.0467725391176533,-3.71790811248999,"CMTM5","116173","CKLF like MARVEL transmembr..."
"459","234785_at",1.02791765605163,7.24467193166449,2.49391690450324,0.0197142929353849,0.0467725391176533,-3.7198540140347,NA,NA,NA
"460","241723_at",-0.937595997347357,6.51849832936599,-2.49366247307362,0.0197255137144669,0.0467725391176533,-3.72036780199376,"IQGAP2","10788","IQ motif containing GTPase ..."
"461","236000_s_at",0.964209510140604,9.11741510281214,2.49284345507332,0.0197616737408173,0.0467725391176533,-3.72202148302058,NA,NA,NA
"462","226188_at",-0.922869755035641,8.75657744649586,-2.49179499943427,0.0198080531805855,0.0467725391176533,-3.72413795657658,"LGALSL","29094","galectin like"
"463","237456_at",1.25731772705008,8.33242990517698,2.4912645484571,0.019831556585885,0.0467725391176533,-3.72520855656043,NA,NA,NA
"464","210282_at",1.53852221519993,7.48230779202566,2.48210896042241,0.0202413180317777,0.0476266306630064,-3.74366597950262,"ZMYM2","7750","zinc finger MYM-type contai..."
"465","203542_s_at",1.16687710030942,8.93670751116221,2.47915692409418,0.0203750996052832,0.0478288723128713,-3.74960866360932,"KLF9","687","KLF transcription factor 9"
"466","241133_at",-1.00451411661808,8.82913698002392,-2.46053907762622,0.02123785862887,0.0497373738381031,-3.78699127880398,"TRBV27","28560","T cell receptor beta variab..."
"467","232216_at",1.00216658166772,8.11664514555582,2.4594599581039,0.0212888865188621,0.049740389062762,-3.78915289751574,"YME1L1","10730","YME1 like 1 ATPase"
"468","239742_at",1.1430227214839,7.74920104672988,2.45801034923722,0.021357611931332,0.0497846431965781,-3.79205576564658,"TULP4","56995","TUB like protein 4"
"469","207808_s_at",-0.915866903328833,6.76520056711462,-2.45202031330579,0.0216437765670475,0.0502682061855264,-3.80404008799217,"PROS1","5627","protein S"
"470","231495_at",-0.942373037713192,4.89783096928353,-2.45053457929909,0.0217153012809546,0.0502682061855264,-3.80700990522927,NA,NA,NA
"471","232412_at",0.942690806468063,6.43823495260282,2.45052288601315,0.0217158650721474,0.0502682061855264,-3.80703327453804,"FBXL20","84961","F-box and leucine rich repe..."
"472","229858_at",0.898180061665476,9.45051708779812,2.44625827631013,0.0219223868071565,0.0506290688386987,-3.81555174460818,NA,NA,NA
"473","233405_at",1.15937888985088,6.71420781147651,2.42032464666612,0.0232177946658574,0.0534972227323904,-3.86716122284024,NA,NA,NA
"474","238303_at",1.12654689097957,7.94399788938842,2.41862598651257,0.0233050585619479,0.0535748472688457,-3.87053005210609,NA,NA,NA
"475","236841_at",1.06681197734007,9.17836946686337,2.41307272305797,0.0235924544622658,0.0541111340877655,-3.88153341181711,"WASHC1","100287171","WASH complex subunit 1"
"476","1554663_a_at",1.09515871367704,6.19210277295176,2.41154590743036,0.0236720411890435,0.0541694306385435,-3.88455598279564,"NUMA1","4926","nuclear mitotic apparatus p..."
"477","243469_at",1.00010844286626,7.18302281257315,2.40882441564882,0.0238145147673346,0.0543710382815859,-3.88994071404037,NA,NA,NA
"478","201058_s_at",-1.11581728364455,7.61740116906788,-2.38058140276922,0.0253403564723746,0.0577229076819468,-3.94560230958188,"MYL9","10398","myosin light chain 9"
"479","223134_at",0.877611979498001,9.81080295162189,2.37741952888561,0.025516655651134,0.0579923992071227,-3.9518086232206,"BBX","56987","BBX high mobility group box..."
"480","213517_at",0.901556572282699,9.01007490246879,2.3667505249954,0.0261198778877909,0.0592287480448773,-3.97271271278272,"PCBP2","5094","poly(rC) binding protein 2"
"481","1562230_at",0.95987753575243,6.41703711194758,2.3648142673964,0.0262307457812728,0.0593455786906624,-3.97650022965867,NA,NA,NA
"482","240307_at",0.906595352148072,8.9856701395482,2.36046433759578,0.0264813932606899,0.0597774114236793,-3.98500211079442,NA,NA,NA
"483","202082_s_at",0.923830719937017,9.33005842173057,2.35809839975158,0.0266186411386038,0.059951894456315,-3.98962221703249,"SEC14L1","6397","SEC14 like lipid binding 1"
"484","210172_at",1.19036546975366,9.20715007888074,2.35653498107118,0.0267096923734125,0.0600217806144101,-3.9926736135652,"SF1","7536","splicing factor 1"
"485","1553962_s_at",1.21085720193286,8.18671334462433,2.34547336959657,0.0273621007783445,0.0613500017451671,-4.0142269758157,"RHOB","388","ras homolog family member B"
"486","243498_at",1.16927899096179,6.99124431089888,2.34303862829658,0.0275076459848477,0.0615383579079367,-4.01896250977116,NA,NA,NA
"487","236375_at",1.20337258356771,8.16117435632552,2.33661165403193,0.0278952514915373,0.0622661863650387,-4.03144805408866,NA,NA,NA
"488","243496_at",1.17075824268192,8.30627887424925,2.33401730216541,0.0280531254711336,0.0624791213165559,-4.03648194174344,"RAB18","22931","RAB18, member RAS oncogene ..."
"489","225207_at",-1.01012633625532,8.53871918277352,-2.32865466695637,0.0283820509956732,0.0630712244348292,-4.04687604179818,"PDK4","5166","pyruvate dehydrogenase kina..."
"490","1557305_at",1.0089686507298,6.85545411153361,2.31603762240431,0.0291698869489498,0.0646782415719508,-4.07127140456326,"TACC1","6867","transforming acidic coiled-..."
"491","233229_at",0.889508545419637,7.38498347501187,2.31317947063348,0.0293511085745753,0.0648345857201954,-4.07678605180385,"SCFD1","23256","sec1 family domain containi..."
"492","240347_at",1.19027818212894,8.68647670059083,2.31288139266424,0.0293700673312485,0.0648345857201954,-4.07736092818113,NA,NA,NA
"493","235788_at",0.857958763172972,8.09847395624688,2.30584793832004,0.0298206749595509,0.065684306078306,-4.09091206431005,"HCG18","414777","HLA complex group 18"
"494","242498_x_at",1.00892833317324,6.79672075806023,2.30270072453218,0.0300243408029432,0.0659875622042707,-4.09696719822701,NA,NA,NA
"495","237865_x_at",1.25907996058549,7.76812056650201,2.29085517155857,0.0308023258534427,0.0675489602049182,-4.11971031068412,NA,NA,NA
"496","206371_at",1.63585766279508,9.38903644859846,2.28088256016699,0.0314714938016299,0.0688654131326693,-4.1387991651343,"FOLR3","2352","folate receptor gamma"
"497","236417_at",0.856582378558545,6.99466133083778,2.27305057871917,0.0320062722495134,0.069882690501121,-4.15375303073895,NA,NA,NA
"498","239171_at",0.873049236751298,7.65214532030603,2.27059932664703,0.0321753377855981,0.070098775132022,-4.15842647548132,NA,NA,NA
"499","207724_s_at",-0.845278001069197,6.15691752837938,-2.26911584003381,0.0322780495575558,0.0701696729512083,-4.16125324178717,"SPAST","6683","spastin"
"500","234196_at",0.867917807595143,7.19262692873286,2.26779402884848,0.0323698185224679,0.0702165260791062,-4.16377093200865,NA,NA,NA
"501","1556277_a_at",1.01345858072302,8.46267153686845,2.26472578023095,0.0325837518540171,0.0705276014156215,-4.16961145340757,"TENT2","167153","terminal nucleotidyltransfe..."
"502","223777_at",-0.868535966908989,8.31999433718151,-2.26196208404684,0.0327775495320236,0.0707938434816924,-4.17486786735577,"DDX11L2","84771","DEAD/H-box helicase 11 like..."
"503","241869_at",0.952900375556156,7.22111690056327,2.26012525017594,0.0329069319479215,0.0709201119567275,-4.17835913468553,"APOL6","80830","apolipoprotein L6"
"504","1556818_at",1.00322377239595,7.93052227094181,2.23725183021328,0.0345573877262101,0.0743169628520647,-4.22167997775109,NA,NA,NA
"505","243431_at",1.01903597211209,7.82778294691169,2.23506701222464,0.0347188993408687,0.0745040758387739,-4.22580283555808,NA,NA,NA
"506","239788_at",1.0140394783713,6.34727661924014,2.21902827871564,0.0359256506120552,0.0769285880343795,-4.25598773847686,NA,NA,NA
"507","242431_at",0.914365410570496,9.15053965932984,2.21026461080051,0.0366009472197914,0.0782071521790414,-4.27242045597509,NA,NA,NA
"508","229307_at",1.03046410902006,7.68898155790898,2.20873756626544,0.036719783194412,0.0782937807983199,-4.27527941534738,"ANKRD28","23243","ankyrin repeat domain 28"
"509","233309_at",0.842841832811552,8.15383862961757,2.20301854440295,0.037167947917235,0.0790807402494361,-4.28597504264512,NA,NA,NA
"510","1558080_s_at",0.912928125176451,7.44441813290408,2.19906102882988,0.037480961136864,0.0795774121801783,-4.29336556339393,"DNAJC3","5611","DnaJ heat shock protein fam..."
"511","239851_at",0.849986430772109,7.05566581686718,2.18161667860545,0.0388892510953064,0.0823924811341238,-4.32583681623243,NA,NA,NA
"512","240139_at",1.14606444983872,8.2085416982059,2.17202925000046,0.0396834027919884,0.0838972574883475,-4.34360943023181,NA,NA,NA
